epoch,step,total_loss,pred_loss,sigreg_loss,decoded_loss,decoded_mae,decoded_mse,decoded_r2,tol_acc_0.01,tol_acc_0.05,tol_acc_0.10
1,18,0.1789160668849945,0.08336932212114334,1.1550415754318237,0.08399631828069687,0.2048431783914566,0.08399631828069687,0.5114983320236206,0.04730077087879181,0.24032317101955414,0.4293793737888336
1,19,0.15623217821121216,0.05964496359229088,0.9886226654052734,0.08670099079608917,0.21014246344566345,0.08670099079608917,0.5105394124984741,0.05603356286883354,0.24205361306667328,0.42082059383392334
1,20,0.1663147360086441,0.05928967148065567,0.9944553375244141,0.09708051383495331,0.220795676112175,0.09708051383495331,0.4808391332626343,0.04831339791417122,0.22987501323223114,0.4087488353252411
1,21,0.15238460898399353,0.06949924677610397,1.1900031566619873,0.0709853395819664,0.1850636601448059,0.0709853395819664,0.5467554330825806,0.06101938337087631,0.2604581415653229,0.47425439953804016
1,22,0.14785195887088776,0.055596835911273956,1.0683090686798096,0.0815720334649086,0.20047132670879364,0.0815720334649086,0.5400664806365967,0.046011846512556076,0.23646508157253265,0.44902878999710083
1,23,0.13986696302890778,0.06396916508674622,1.159345030784607,0.06430435180664062,0.17678877711296082,0.06430435180664062,0.5952839851379395,0.05216502025723457,0.2554381191730499,0.4841459393501282
1,24,0.12834344804286957,0.045044079422950745,0.9871484041213989,0.07342788577079773,0.18730896711349487,0.07342788577079773,0.5649452209472656,0.05961155891418457,0.2671697735786438,0.4850824773311615
1,25,0.12979614734649658,0.045722395181655884,0.9820552468299866,0.07425319403409958,0.1829993575811386,0.07425319403409958,0.5775102376937866,0.06030283123254776,0.27834102511405945,0.4996708333492279
1,26,0.13001427054405212,0.05512117221951485,1.2074463367462158,0.06281862407922745,0.16665658354759216,0.06281862407922745,0.6112552285194397,0.06728070974349976,0.3047456443309784,0.5451384782791138
1,27,0.14230698347091675,0.0713760256767273,1.6794121265411377,0.054136842489242554,0.15492473542690277,0.054136842489242554,0.6219886541366577,0.05410698801279068,0.3128902018070221,0.5504345893859863
1,28,0.14625011384487152,0.045491110533475876,1.088425636291504,0.0898747518658638,0.19836710393428802,0.0898747518658638,0.5624822378158569,0.06443992257118225,0.2958199381828308,0.498261034488678
1,29,0.14405518770217896,0.06688854098320007,1.656242847442627,0.06060420721769333,0.16046270728111267,0.06060420721769333,0.6364143490791321,0.07674487680196762,0.3243243098258972,0.5427977442741394
1,30,0.12504997849464417,0.053688742220401764,1.2973346710205078,0.05838789418339729,0.15755830705165863,0.05838789418339729,0.6439657211303711,0.07830266654491425,0.34044861793518066,0.5415546894073486
1,31,0.12153781950473785,0.044965438544750214,1.1699882745742798,0.06487250328063965,0.16925197839736938,0.06487250328063965,0.6352499723434448,0.06371986120939255,0.3009676933288574,0.4941774606704712
1,32,0.11715373396873474,0.05047846585512161,1.1573472023010254,0.055101800709962845,0.15281780064105988,0.055101800709962845,0.6514692902565002,0.07550044357776642,0.33210739493370056,0.5458939671516418
1,33,0.11906673014163971,0.05185304954648018,1.3191533088684082,0.05402214825153351,0.14985202252864838,0.05402214825153351,0.6426761746406555,0.07406748831272125,0.3385518491268158,0.566506564617157
1,34,0.1247236505150795,0.045916832983493805,1.2409353256225586,0.06639746576547623,0.16595803201198578,0.06639746576547623,0.6096636056900024,0.06394363939762115,0.32703378796577454,0.5367472767829895
1,35,0.12259835004806519,0.048655059188604355,1.489837408065796,0.05904491990804672,0.15505170822143555,0.05904491990804672,0.6525968909263611,0.06956350803375244,0.3364308476448059,0.5658661127090454
1,36,0.1260637640953064,0.04607918858528137,1.4361205101013184,0.06562337279319763,0.16468948125839233,0.06562337279319763,0.6205425262451172,0.07036931067705154,0.3231606185436249,0.5520183444023132
1,37,0.12459653615951538,0.050521936267614365,1.759009838104248,0.05648450925946236,0.14866000413894653,0.05648450925946236,0.6393190622329712,0.07230380177497864,0.3501896262168884,0.5852377414703369
1,38,0.11398044228553772,0.04135158658027649,1.4224879741668701,0.058403972536325455,0.1510828137397766,0.058403972536325455,0.641861617565155,0.0836707130074501,0.38127368688583374,0.5910288691520691
1,39,0.12476979196071625,0.04711657017469406,2.0402534008026123,0.05725068971514702,0.15274900197982788,0.05725068971514702,0.647152304649353,0.08419658243656158,0.35846784710884094,0.572331964969635
1,40,0.13605377078056335,0.04289304465055466,1.3219654560089111,0.07994107902050018,0.17908897995948792,0.07994107902050018,0.58001708984375,0.07910627871751785,0.3322981297969818,0.5395962595939636
1,41,0.11655508726835251,0.03874771669507027,2.088059663772583,0.05692677199840546,0.14651574194431305,0.05692677199840546,0.6467885971069336,0.10485033690929413,0.4194013476371765,0.6075321435928345
1,42,0.10281673073768616,0.034728050231933594,1.431209683418274,0.0537765808403492,0.14793597161769867,0.0537765808403492,0.6558170318603516,0.09679868072271347,0.3945337235927582,0.5815513134002686
1,43,0.11988545209169388,0.035602401942014694,1.8049556016921997,0.06623349338769913,0.16184723377227783,0.06623349338769913,0.6154581308364868,0.10110824555158615,0.4054197669029236,0.5760589241981506
1,44,0.11114649474620819,0.03408544138073921,1.7756885290145874,0.059304166585206985,0.1558467298746109,0.059304166585206985,0.6665211915969849,0.10217548906803131,0.4141406714916229,0.5770848393440247
1,45,0.10577624291181564,0.03261075168848038,1.601131796836853,0.05715417116880417,0.15730859339237213,0.05715417116880417,0.6835668087005615,0.09319023042917252,0.3766099214553833,0.5588452816009521
1,46,0.11062045395374298,0.03363243490457535,1.7143107652664185,0.059844911098480225,0.1570838987827301,0.059844911098480225,0.608124315738678,0.08541289716959,0.399758905172348,0.5770946145057678
1,47,0.1183527484536171,0.03884786367416382,1.8069422245025635,0.06143546104431152,0.1616886854171753,0.06143546104431152,0.6413190364837646,0.08552820235490799,0.37854281067848206,0.5495991706848145
1,48,0.12922009825706482,0.03334323316812515,1.0709224939346313,0.08516763150691986,0.19515246152877808,0.08516763150691986,0.5961081981658936,0.0753844752907753,0.3454529345035553,0.4964885711669922
1,49,0.09964640438556671,0.03316730260848999,1.5189210176467896,0.051289889961481094,0.14237135648727417,0.051289889961481094,0.6664422154426575,0.09722306579351425,0.4224949777126312,0.6055781841278076
1,50,0.10535941272974014,0.03466204181313515,1.6798412799835205,0.05389896035194397,0.14944180846214294,0.05389896035194397,0.6451022624969482,0.09776365756988525,0.38763290643692017,0.5821214914321899
1,51,0.09606905281543732,0.03084617108106613,1.2147148847579956,0.05307573080062866,0.15090639889240265,0.05307573080062866,0.6693397760391235,0.08463163673877716,0.37351465225219727,0.567929744720459
1,52,0.09737688302993774,0.027818169444799423,1.0059154033660889,0.05949956551194191,0.16271595656871796,0.05949956551194191,0.6612451672554016,0.08783864229917526,0.3565461337566376,0.5379520058631897
1,53,0.09032557159662247,0.02689235657453537,1.0409190654754639,0.05302402377128601,0.15145505964756012,0.05302402377128601,0.690296471118927,0.09317389130592346,0.37198376655578613,0.5609651803970337
1,54,0.09094306081533432,0.026281656697392464,0.9927257299423218,0.05473414808511734,0.15317751467227936,0.05473414808511734,0.6582356095314026,0.09254515916109085,0.3783908188343048,0.5632840991020203
1,55,0.08773960173130035,0.024464117363095284,1.0594346523284912,0.05268113315105438,0.14549903571605682,0.05268113315105438,0.6764920353889465,0.10192801058292389,0.4096203148365021,0.5931434035301208
1,56,0.09355334937572479,0.023078367114067078,0.9934628009796143,0.06054035201668739,0.15500158071517944,0.06054035201668739,0.6407825946807861,0.10387745499610901,0.4252205491065979,0.5790877342224121
1,57,0.08727490156888962,0.01916569471359253,1.136833667755127,0.05674086883664131,0.14953306317329407,0.05674086883664131,0.6597944498062134,0.10486471652984619,0.41595402359962463,0.58832186460495
1,58,0.0872185081243515,0.015728231519460678,1.0155653953552246,0.061334624886512756,0.15831415355205536,0.061334624886512756,0.6426066160202026,0.09936196357011795,0.39698100090026855,0.584967315196991
1,59,0.07461021095514297,0.015377740375697613,1.04403817653656,0.04879209026694298,0.14034327864646912,0.04879209026694298,0.6685423851013184,0.09160210937261581,0.421939879655838,0.6166098713874817
1,60,0.0889836847782135,0.027842530980706215,1.1999444961547852,0.04914170876145363,0.14126843214035034,0.04914170876145363,0.6849950551986694,0.08667191863059998,0.409661203622818,0.6075519919395447
1,61,0.09182612597942352,0.024805892258882523,1.201093077659607,0.055009301751852036,0.1518401950597763,0.055009301751852036,0.6774523258209229,0.08465082943439484,0.3754696846008301,0.576391339302063
1,62,0.08281360566616058,0.02055971324443817,1.0803396701812744,0.051450494676828384,0.14487338066101074,0.051450494676828384,0.6765888929367065,0.09092129021883011,0.38394954800605774,0.589478611946106
1,63,0.09612031280994415,0.025039521977305412,1.5162408351898193,0.0559183768928051,0.15100817382335663,0.0559183768928051,0.6550420522689819,0.09358904510736465,0.3687313497066498,0.5721740126609802
1,64,0.11043494939804077,0.030079813674092293,1.4756889343261719,0.0655982494354248,0.16409866511821747,0.0655982494354248,0.6209307312965393,0.09362217783927917,0.36365702748298645,0.5587032437324524
1,65,0.08819789439439774,0.02684342861175537,1.2327940464019775,0.049026526510715485,0.1390029788017273,0.049026526510715485,0.6700148582458496,0.10908995568752289,0.40740159153938293,0.6116774082183838
1,66,0.11314057558774948,0.025646863505244255,1.427286982536316,0.07322084158658981,0.17528432607650757,0.07322084158658981,0.6369969844818115,0.08576706796884537,0.3654116690158844,0.5586734414100647
1,67,0.10237914323806763,0.025197232142090797,1.277583360671997,0.06440607458353043,0.15712042152881622,0.06440607458353043,0.6300439834594727,0.09168993681669235,0.40528008341789246,0.5970911979675293
1,68,0.09712855517864227,0.024982992559671402,1.683959722518921,0.05530596151947975,0.14197944104671478,0.05530596151947975,0.6481995582580566,0.11681577563285828,0.4499971568584442,0.6360476613044739
1,69,0.10415817052125931,0.025567539036273956,1.554842472076416,0.06304220855236053,0.15876218676567078,0.06304220855236053,0.6341502666473389,0.093141108751297,0.39956313371658325,0.5806902647018433
1,70,0.08432940393686295,0.021006885915994644,1.6205062866210938,0.047117456793785095,0.13586829602718353,0.047117456793785095,0.6938881874084473,0.10974887758493423,0.4264984726905823,0.615138590335846
1,71,0.0948803722858429,0.021327903494238853,1.6453421115875244,0.057099051773548126,0.15191948413848877,0.057099051773548126,0.6868135333061218,0.10982701927423477,0.42089173197746277,0.5860423445701599
1,72,0.07710117846727371,0.017281673848628998,1.8507628440856934,0.041311874985694885,0.12492463737726212,0.041311874985694885,0.7171039581298828,0.11585219204425812,0.48013070225715637,0.6559992432594299
1,73,0.09792514145374298,0.024611767381429672,1.3015294075012207,0.06029808521270752,0.15668529272079468,0.06029808521270752,0.641973078250885,0.10061254352331161,0.4204745590686798,0.5819193124771118
1,74,0.1026872843503952,0.023414522409439087,1.163968801498413,0.06763307750225067,0.16555991768836975,0.06763307750225067,0.6450976133346558,0.10764776915311813,0.4104618430137634,0.5739194750785828
1,75,0.07806593924760818,0.015036982484161854,1.5802075862884521,0.04722687974572182,0.1356249302625656,0.04722687974572182,0.697045087814331,0.10911136120557785,0.4412573575973511,0.6247344017028809
1,76,0.08651500940322876,0.014011403545737267,1.4057990312576294,0.05844561755657196,0.15009231865406036,0.05844561755657196,0.6775368452072144,0.10915008932352066,0.4261121153831482,0.599493682384491
1,77,0.07652796804904938,0.01576104760169983,1.2342548370361328,0.0484243743121624,0.13755172491073608,0.0484243743121624,0.675512433052063,0.11659477651119232,0.43681806325912476,0.618815004825592
1,78,0.07497188448905945,0.013221323490142822,1.3354252576828003,0.04839630797505379,0.1386231780052185,0.04839630797505379,0.7214255332946777,0.1253654956817627,0.43473267555236816,0.6072472929954529
1,79,0.07285372912883759,0.0178981963545084,1.44677734375,0.040487755089998245,0.13008615374565125,0.040487755089998245,0.7129914164543152,0.12731961905956268,0.43026986718177795,0.5934453010559082
1,80,0.08115454018115997,0.013223226182162762,1.069946050643921,0.05723185837268829,0.15095467865467072,0.05723185837268829,0.681972861289978,0.11677832901477814,0.4215114116668701,0.5902312397956848
1,81,0.07692620903253555,0.012814982794225216,1.3328007459640503,0.050783220678567886,0.1415501981973648,0.050783220678567886,0.7194761037826538,0.11794354766607285,0.43065956234931946,0.6101670265197754
1,82,0.07510818541049957,0.014917688444256783,1.5441254377365112,0.044749241322278976,0.12954825162887573,0.044749241322278976,0.7240926027297974,0.1222771629691124,0.46298277378082275,0.6310303211212158
1,83,0.0743502527475357,0.016419002786278725,1.1932352781295776,0.045998893678188324,0.13179521262645721,0.045998893678188324,0.6972240209579468,0.13238652050495148,0.46789196133613586,0.6311333775520325
1,84,0.06781275570392609,0.013227695599198341,1.1690070629119873,0.042894989252090454,0.12649348378181458,0.042894989252090454,0.7343564629554749,0.13940048217773438,0.47674858570098877,0.6318120360374451
1,85,0.07748451828956604,0.01515163853764534,1.1213550567626953,0.051119331270456314,0.14045466482639313,0.051119331270456314,0.687525749206543,0.13176633417606354,0.45818892121315,0.6082298755645752
1,86,0.06586110591888428,0.013585567474365234,1.1826871633529663,0.04044866934418678,0.12461816519498825,0.04044866934418678,0.7394989728927612,0.13708633184432983,0.4752090573310852,0.6311388611793518
1,87,0.0644318014383316,0.012597132474184036,1.3770365715026855,0.03806430473923683,0.12025143951177597,0.03806430473923683,0.7389606833457947,0.14083683490753174,0.48322612047195435,0.6442660689353943
1,88,0.08105755597352982,0.018543388694524765,1.3461124897003174,0.049053043127059937,0.136127769947052,0.049053043127059937,0.7202224731445312,0.14108198881149292,0.46297547221183777,0.6194421052932739
1,89,0.07308171689510345,0.014233093708753586,1.1246871948242188,0.04760174825787544,0.13769729435443878,0.04760174825787544,0.7002770304679871,0.12478485703468323,0.44592657685279846,0.5960269570350647
1,90,0.07886307686567307,0.020065896213054657,1.301938533782959,0.04577779769897461,0.1301133632659912,0.04577779769897461,0.6984984278678894,0.15110188722610474,0.48737362027168274,0.6315789222717285
1,91,0.07984043657779694,0.019820787012577057,1.198303461074829,0.048036616295576096,0.13573861122131348,0.048036616295576096,0.7238044738769531,0.12587186694145203,0.4496254324913025,0.6153448820114136
1,92,0.06406793743371964,0.012710770592093468,1.1724215745925903,0.039632949978113174,0.12626086175441742,0.039632949978113174,0.7544026970863342,0.12627936899662018,0.4526452422142029,0.6202248930931091
1,93,0.08122019469738007,0.015078307129442692,0.9945439696311951,0.05619644373655319,0.14872676134109497,0.05619644373655319,0.7077416181564331,0.10902047902345657,0.42366984486579895,0.5885050296783447
1,94,0.0835878923535347,0.01406653132289648,0.9193598628044128,0.060327764600515366,0.16046735644340515,0.060327764600515366,0.7050422430038452,0.0957634225487709,0.3867618441581726,0.5587280988693237
1,95,0.06908994168043137,0.009782478213310242,1.0942505598068237,0.04836495593190193,0.13959425687789917,0.04836495593190193,0.7081559896469116,0.11985471844673157,0.43179982900619507,0.605730414390564
1,96,0.07861310243606567,0.014207852073013783,1.043826937675476,0.053966980427503586,0.14942403137683868,0.053966980427503586,0.7246801853179932,0.12030497938394547,0.4121990501880646,0.5763242244720459
1,97,0.0629371777176857,0.011240817606449127,1.2121926546096802,0.039574433118104935,0.12386541068553925,0.039574433118104935,0.7580029964447021,0.12695014476776123,0.4650963544845581,0.6345059871673584
1,98,0.06845085322856903,0.012569979764521122,1.1861777305603027,0.044019099324941635,0.1265019327402115,0.044019099324941635,0.7224057912826538,0.1465824395418167,0.48256129026412964,0.6359464526176453
1,99,0.06006950885057449,0.0109434574842453,1.150809407234192,0.03761795908212662,0.12160634249448776,0.03761795908212662,0.7858172655105591,0.13851520419120789,0.47647517919540405,0.631148099899292
1,100,0.062319766730070114,0.01112317480146885,1.166532039642334,0.039531271904706955,0.12228066474199295,0.039531271904706955,0.7576377987861633,0.14448793232440948,0.48717111349105835,0.6331267952919006
1,101,0.06452244520187378,0.01404128409922123,1.4371802806854248,0.036109358072280884,0.11092814803123474,0.036109358072280884,0.7386890053749084,0.17616021633148193,0.5320549011230469,0.6683308482170105
1,102,0.06263729184865952,0.011315897107124329,1.0262157917022705,0.041059236973524094,0.1251186728477478,0.041059236973524094,0.7611415386199951,0.13728921115398407,0.4544225335121155,0.613426685333252
1,103,0.061771392822265625,0.011439317837357521,1.0001301765441895,0.04033077135682106,0.12283945083618164,0.04033077135682106,0.7627754211425781,0.13933779299259186,0.475687712430954,0.630395770072937
1,104,0.06512396037578583,0.01428050734102726,1.1123286485671997,0.03972017019987106,0.12117636203765869,0.03972017019987106,0.7334805130958557,0.15967750549316406,0.4873267114162445,0.638014018535614
1,105,0.06193774938583374,0.014433933421969414,1.2039813995361328,0.03546399995684624,0.11216620355844498,0.03546399995684624,0.7770264148712158,0.16179300844669342,0.5034456849098206,0.6623828411102295
1,106,0.0720929354429245,0.01472777035087347,1.2358458042144775,0.045006707310676575,0.12621256709098816,0.045006707310676575,0.7329703569412231,0.1404893398284912,0.5031570792198181,0.6479084491729736
1,107,0.06789258122444153,0.01778988353908062,1.2250142097473145,0.03785255551338196,0.11376187205314636,0.03785255551338196,0.7450991868972778,0.14794225990772247,0.5257487893104553,0.6767076253890991
1,108,0.060072340071201324,0.013420443050563335,1.3896698951721191,0.03275519981980324,0.10887295007705688,0.03275519981980324,0.7910742163658142,0.16911810636520386,0.5185909867286682,0.6680765151977539
1,109,0.07059837877750397,0.01070963405072689,1.0478981733322144,0.049409765750169754,0.1371557116508484,0.049409765750169754,0.7479997873306274,0.12777234613895416,0.452625572681427,0.618232250213623
1,110,0.06066732481122017,0.01624467968940735,1.1530362367630005,0.03289228305220604,0.1072554737329483,0.03289228305220604,0.7831300497055054,0.173990398645401,0.5175235867500305,0.6747909784317017
1,111,0.062280360609292984,0.011351284570991993,1.7790579795837402,0.033138494938611984,0.10823272168636322,0.033138494938611984,0.7861595153808594,0.17097634077072144,0.5244086384773254,0.680600643157959
1,112,0.06272348761558533,0.012401939369738102,1.152759075164795,0.03879396244883537,0.11647629737854004,0.03879396244883537,0.7609025835990906,0.1553003042936325,0.5047459602355957,0.6779133677482605
1,113,0.053121257573366165,0.010659027844667435,1.073160171508789,0.03173062950372696,0.11055908352136612,0.03173062950372696,0.8171287775039673,0.1377483457326889,0.47562283277511597,0.6575213074684143
1,114,0.05740609019994736,0.008963217958807945,1.1885558366775513,0.036557313054800034,0.1103844940662384,0.036557313054800034,0.7706454396247864,0.17595124244689941,0.529733419418335,0.6934381127357483
1,115,0.06549227237701416,0.019029531627893448,1.2735004425048828,0.0337277352809906,0.10881760716438293,0.0337277352809906,0.7935197949409485,0.14650754630565643,0.5029132962226868,0.6778518557548523
1,116,0.05858127027750015,0.014036154374480247,1.2285807132720947,0.03225930780172348,0.10443537682294846,0.03225930780172348,0.8050721883773804,0.18019208312034607,0.5384753942489624,0.6950780153274536
1,117,0.06402948498725891,0.011457827873528004,0.9651974439620972,0.04291968792676926,0.11980597674846649,0.04291968792676926,0.7596461772918701,0.16023166477680206,0.5031005144119263,0.6754416823387146
1,118,0.05878181383013725,0.01058877818286419,0.9880791306495667,0.03831224516034126,0.1125880777835846,0.03831224516034126,0.7740164995193481,0.1803009808063507,0.5200770497322083,0.6864702701568604
1,119,0.06936323642730713,0.018103815615177155,1.1495482921600342,0.03976394236087799,0.11566261947154999,0.03976394236087799,0.7921749949455261,0.16417278349399567,0.5020468831062317,0.6678430438041687
1,120,0.05361505597829819,0.009285873733460903,1.1568455696105957,0.032760728150606155,0.10470603406429291,0.032760728150606155,0.7753621339797974,0.18155807256698608,0.5369440913200378,0.7003815174102783
1,121,0.06057339906692505,0.010968446731567383,1.1196200847625732,0.03840875253081322,0.11139971762895584,0.03840875253081322,0.7727331519126892,0.18542176485061646,0.5217002034187317,0.681093692779541
1,122,0.059922605752944946,0.011060087941586971,1.072223424911499,0.03814028576016426,0.11342047154903412,0.03814028576016426,0.7988017201423645,0.1647154688835144,0.5090397000312805,0.6767190098762512
1,123,0.057686325162649155,0.010447205975651741,1.160485029220581,0.03563426807522774,0.11141256988048553,0.03563426807522774,0.7756708860397339,0.17512866854667664,0.5072332620620728,0.6731812357902527
1,124,0.05772336572408676,0.010509207844734192,1.0692658424377441,0.03652150183916092,0.11316125094890594,0.03652150183916092,0.7921290397644043,0.18410751223564148,0.5012562274932861,0.663277804851532
1,125,0.061831679195165634,0.017589382827281952,1.0704542398452759,0.03353775292634964,0.1075628474354744,0.03353775292634964,0.7998133897781372,0.1919451653957367,0.5104051828384399,0.6763985753059387
1,126,0.05308819189667702,0.013169502839446068,0.9474456310272217,0.030444232746958733,0.10302163660526276,0.030444232746958733,0.8134448528289795,0.18568897247314453,0.5208781361579895,0.6950525045394897
1,127,0.05843578651547432,0.012699341401457787,0.9741408228874207,0.035995036363601685,0.1159156858921051,0.035995036363601685,0.8122392296791077,0.156577005982399,0.4714363217353821,0.6493294835090637
1,128,0.06102161109447479,0.010205401107668877,1.2097582817077637,0.03871862590312958,0.11638617515563965,0.03871862590312958,0.7822186946868896,0.17069874703884125,0.5131098628044128,0.6666441559791565
1,129,0.0583876296877861,0.014550517313182354,1.1170382499694824,0.032666731625795364,0.10740348696708679,0.032666731625795364,0.8129329085350037,0.19312311708927155,0.5022742748260498,0.6664867997169495
1,130,0.0637163519859314,0.01887952908873558,0.9879755973815918,0.03495706617832184,0.11039961129426956,0.03495706617832184,0.7907638549804688,0.18349695205688477,0.49763163924217224,0.667742133140564
1,131,0.053775761276483536,0.009920881129801273,1.0483684539794922,0.03337119519710541,0.10553434491157532,0.03337119519710541,0.7910441756248474,0.20378343760967255,0.5361382961273193,0.6983039975166321
1,132,0.059505339711904526,0.012933949008584023,1.3184161186218262,0.03338722884654999,0.10407019406557083,0.03338722884654999,0.79703688621521,0.19998891651630402,0.535187840461731,0.6976061463356018
1,133,0.05189228430390358,0.010965359397232533,0.9449892044067383,0.03147703409194946,0.10291304439306259,0.03147703409194946,0.8178529143333435,0.198545902967453,0.5308995246887207,0.6930156946182251
1,134,0.05546163395047188,0.01211250014603138,1.155327558517456,0.03179585933685303,0.10379713773727417,0.03179585933685303,0.8228787779808044,0.1934441328048706,0.5149056911468506,0.6840786337852478
1,135,0.06203765422105789,0.018012776970863342,1.2733135223388672,0.031291741877794266,0.1031457707285881,0.031291741877794266,0.8113728761672974,0.20651231706142426,0.5173817276954651,0.6830586791038513
1,136,0.05264437943696976,0.010842996649444103,1.126002550125122,0.03054135851562023,0.09878935664892197,0.03054135851562023,0.8088581562042236,0.2100343555212021,0.5503125190734863,0.7139478325843811
1,137,0.06239126995205879,0.013476187363266945,1.1093745231628418,0.03782133758068085,0.11355284601449966,0.03782133758068085,0.7940534353256226,0.1809968203306198,0.5089979767799377,0.6685181260108948
1,138,0.0501493364572525,0.009000744670629501,1.1244316101074219,0.029904277995228767,0.1020386591553688,0.029904277995228767,0.8397969603538513,0.18249380588531494,0.5252447724342346,0.6851480603218079
1,139,0.04720732569694519,0.010098879225552082,0.963731050491333,0.027471136301755905,0.09430600702762604,0.027471136301755905,0.8152610063552856,0.20883511006832123,0.5620684027671814,0.7221619486808777
1,140,0.05633674934506416,0.012984901666641235,1.0631461143493652,0.03272038698196411,0.10756634175777435,0.03272038698196411,0.8319010138511658,0.14028134942054749,0.49207448959350586,0.6787200570106506
1,141,0.054679419845342636,0.010991803370416164,1.1743967533111572,0.03194364905357361,0.10335701704025269,0.03194364905357361,0.8153958916664124,0.19363650679588318,0.525577187538147,0.6951631307601929
1,142,0.04981856420636177,0.010907302610576153,1.1942873001098633,0.026968389749526978,0.09617803990840912,0.026968389749526978,0.8256238698959351,0.19526880979537964,0.5300153493881226,0.7075268626213074
1,143,0.0453060120344162,0.009858926758170128,1.2157249450683594,0.023289838805794716,0.08632975071668625,0.023289838805794716,0.8310145139694214,0.20633597671985626,0.5561841130256653,0.7326266765594482
1,144,0.0606556311249733,0.014797864481806755,1.052581787109375,0.03533194959163666,0.10584747791290283,0.03533194959163666,0.7868984937667847,0.18266212940216064,0.5322246551513672,0.699325442314148
1,145,0.051746971905231476,0.013049008324742317,1.1603007316589355,0.027094954624772072,0.09334379434585571,0.027094954624772072,0.827086329460144,0.18240824341773987,0.5486806035041809,0.7245981097221375
1,146,0.06110140308737755,0.01968996971845627,1.190276861190796,0.029508665204048157,0.09612753987312317,0.029508665204048157,0.8235403299331665,0.1872948259115219,0.5584194660186768,0.7182978987693787
1,147,0.05701061338186264,0.014589439146220684,1.2143499851226807,0.0302776750177145,0.09930417686700821,0.0302776750177145,0.8203839063644409,0.1668529361486435,0.5403984189033508,0.7148773670196533
1,148,0.056712932884693146,0.018859274685382843,1.066846489906311,0.027185192331671715,0.09692603349685669,0.027185192331671715,0.8249247074127197,0.16310808062553406,0.5277349948883057,0.6981070041656494
